what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.mylyn.tasks.index.core,3.14.2.v20150217-2341,"org.eclipse.mylyn.tasks.index.core",1452033589930
stopped,bundle,org.eclipse.mylyn.team.ui,3.14.2.v20150218-0125,"org.eclipse.mylyn.team.ui",1452033589931
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,2.3.2.v20150217-2315,"org.eclipse.mylyn.wikitext.tasks.ui",1452033589932
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.14.2.v20150217-2341,"org.eclipse.mylyn.tasks.ui",1452033589932
stopped,bundle,org.eclipse.mylyn.wikitext.context.ui,2.3.2.v20150217-2315,"org.eclipse.mylyn.wikitext.context.ui",1452033589933
stopped,bundle,org.eclipse.mylyn.wikitext.core.ant,2.3.2.v20150217-2315,"org.eclipse.mylyn.wikitext.core.ant",1452033589933
stopped,bundle,org.eclipse.mylyn.wikitext.ui,2.3.2.v20150217-2315,"org.eclipse.mylyn.wikitext.ui",1452033589934
stopped,bundle,org.eclipse.mylyn.wikitext.core.osgi,2.3.2.v20150217-2315,"org.eclipse.mylyn.wikitext.core.osgi",1452033589935
stopped,bundle,org.eclipse.egit.ui,3.4.2.201412180340-r,"org.eclipse.egit.ui",1452033589936
stopped,bundle,org.eclipse.jsch.ui,1.1.500.v20131112-1442,"org.eclipse.jsch.ui",1452033589937
stopped,bundle,org.eclipse.mylyn.cvs.core,1.6.2.v20150217-2249,"org.eclipse.mylyn.cvs.core",1452033589939
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.400.v20131112-1442,"org.eclipse.team.cvs.ssh2",1452033589940
stopped,bundle,org.eclipse.team.cvs.ui,3.3.600.v20130514-1224,"org.eclipse.team.cvs.ui",1452033589940
stopped,bundle,org.eclipse.team.cvs.core,3.3.600.v20131112-1442,"org.eclipse.team.cvs.core",1452033589940
stopped,bundle,org.eclipse.tm.terminal.ssh,2.1.400.201412161015,"org.eclipse.tm.terminal.ssh",1452033589941
stopped,bundle,org.eclipse.jsch.core,1.1.500.v20131112-1442,"org.eclipse.jsch.core",1452033589941
stopped,bundle,org.eclipse.egit.core,3.4.2.201412180340-r,"org.eclipse.egit.core",1452033589941
stopped,bundle,org.eclipse.jgit.archive,3.4.2.201412180340-r,"org.eclipse.jgit.archive",1452033589942
stopped,bundle,org.eclipse.jgit,3.4.2.201412180340-r,"org.eclipse.jgit",1452033589942
stopped,bundle,org.eclipse.rse.services.ssh,3.2.100.201403281521,"org.eclipse.rse.services.ssh",1452033589942
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1452033589943
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1452033589944
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.500.v201405151744,"org.eclipse.jst.server.generic.jonas",1452033589945
